id,region,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,size,type,paint_color,price
20113,spokane / coeur d'alene,0.20003800085484805,ford,good,8 cylinders,gas,0.5323029633062054,automatic,rwd,full-size,truck,white,8521
20114,las vegas,0.3899513754054414,buick,excellent,6 cylinders,gas,0.9771718950347484,automatic,fwd,full-size,van,blue,4889
20115,orlando,0.26334245903837916,ford,excellent,6 cylinders,gas,-0.016440302209575455,automatic,fwd,mid-size,sedan,grey,7324
20116,tampa bay area,0.5165602917725036,kia,excellent,4 cylinders,gas,0.22536386076576245,automatic,fwd,compact,sedan,silver,7965
20117,akron / canton,-0.5596154973475252,ford,good,6 cylinders,diesel,1.3485188337131677,automatic,4wd,full-size,truck,silver,2200
20118,syracuse,0.4532558335889725,mercedes-benz,excellent,4 cylinders,gas,-0.7982455801931243,automatic,fwd,mid-size,sedan,blue,13810
20119,dayton / springfield,0.32664691722191025,ford,excellent,6 cylinders,gas,-0.17144860724418542,automatic,fwd,full-size,sedan,silver,7448
20120,wausau,0.5798647499560347,honda,good,6 cylinders,other,-1.637441300773757,automatic,fwd,compact,sedan,black,21887
20121,scranton / wilkes-barre,0.13673354267131696,ford,excellent,8 cylinders,gas,0.17206548861903065,automatic,4wd,full-size,sedan,white,24495
20122,ocala,0.20003800085484805,ford,excellent,6 cylinders,gas,-0.16761017752422727,automatic,fwd,mid-size,sedan,black,8371
20123,rhode island,0.32664691722191025,ford,good,6 cylinders,gas,3.048926290272607,automatic,4wd,full-size,truck,black,5706
20124,flint,-0.6862244137145874,chevrolet,like new,8 cylinders,gas,-0.0347193441799489,manual,4wd,mid-size,SUV,green,14460
20125,palm springs,0.010124626304254735,bmw,good,6 cylinders,gas,-1.3204749346917493,manual,fwd,mid-size,sedan,grey,22527
20126,richmond,0.13673354267131696,chevrolet,excellent,8 cylinders,gas,-0.6218976350413901,automatic,fwd,full-size,sedan,white,4615
20127,"kansas city, MO",0.20003800085484805,honda,excellent,4 cylinders,gas,-0.5782207012675931,automatic,fwd,full-size,sedan,grey,7566
20128,albany,-0.6229199555310564,jeep,excellent,6 cylinders,other,-0.6604679354432604,automatic,4wd,full-size,SUV,brown,32510
20129,boston,0.010124626304254735,chrysler,fair,6 cylinders,gas,0.4200753947980014,manual,fwd,mid-size,coupe,green,2735
20130,lansing,-1.6357912864675541,ford,fair,8 cylinders,gas,0.33189296753112113,automatic,4wd,full-size,truck,red,6119
20131,lafayette / west lafayette,-0.1797887482463386,cadillac,good,4 cylinders,gas,-1.5649169612631817,manual,fwd,full-size,sedan,black,6226
20132,madison,-3.0917938246887697,ford,good,8 cylinders,gas,-0.6779184176943478,automatic,rwd,mid-size,coupe,green,17332
20133,boise,0.20003800085484805,ford,good,8 cylinders,diesel,0.23831644739786798,automatic,4wd,full-size,truck,blue,29646
20134,brownsville,-0.8128333300816497,ford,excellent,6 cylinders,gas,0.2862207266782269,manual,4wd,full-size,pickup,blue,18715
20135,south bend / michiana,0.26334245903837916,volkswagen,excellent,4 cylinders,gas,-0.24750700759824626,automatic,fwd,mid-size,sedan,silver,7605
20136,knoxville,-0.6229199555310564,acura,excellent,6 cylinders,gas,-1.6585442095425136,automatic,4wd,mid-size,SUV,black,21494
20137,cape cod / islands,0.3899513754054414,bmw,excellent,6 cylinders,gas,-0.8140727617696919,manual,fwd,mid-size,SUV,red,8372
20138,anchorage / mat-su,0.20003800085484805,ram,excellent,8 cylinders,diesel,-1.4145249175217374,automatic,4wd,full-size,pickup,black,21888
20139,eugene,-0.4963110391639941,jeep,good,6 cylinders,gas,0.3126839095493041,automatic,fwd,mid-size,SUV,blue,3503
20140,rochester,0.4532558335889725,ram,excellent,8 cylinders,gas,-1.1337108102118467,automatic,4wd,full-size,SUV,black,30467
20141,plattsburgh-adirondacks,-0.8761377882651807,bmw,good,6 cylinders,gas,-0.574940281154501,manual,rwd,compact,coupe,orange,4712
20142,richmond,0.07342908448778585,ford,excellent,8 cylinders,diesel,0.5582757740985214,automatic,4wd,full-size,truck,blue,16092
20143,norfolk / hampton roads,-0.3063976646134008,toyota,excellent,6 cylinders,gas,1.9875581992491098,manual,fwd,full-size,offroad,black,6426
20144,knoxville,0.6431692081395658,ford,excellent,8 cylinders,diesel,0.8193566325837813,automatic,4wd,full-size,truck,black,30888
20145,denver,0.13673354267131696,nissan,like new,6 cylinders,gas,0.8941468292858736,automatic,fwd,mid-size,SUV,black,3771
20146,tampa bay area,0.3899513754054414,bmw,excellent,4 cylinders,other,0.24562130043320685,automatic,fwd,mid-size,sedan,blue,5202
20147,chico,-0.5596154973475252,buick,good,6 cylinders,gas,1.455775043905655,automatic,4wd,full-size,SUV,black,4549
20148,corvallis/albany,-1.1293556209993052,bmw,excellent,6 cylinders,gas,-0.7461985023163348,manual,rwd,mid-size,convertible,blue,8163
20149,fargo / moorhead,0.13673354267131696,bmw,excellent,6 cylinders,gas,-0.5939295171699769,automatic,4wd,mid-size,SUV,white,18829
20150,western slope,-0.36970212279693193,toyota,good,6 cylinders,gas,1.237069096778171,manual,fwd,full-size,SUV,silver,2513
20151,binghamton,-0.05317983187927637,toyota,good,4 cylinders,gas,2.717096577389528,manual,fwd,compact,hatchback,blue,2911
20152,jacksonville,0.13673354267131696,buick,excellent,4 cylinders,gas,1.4866515754855827,automatic,fwd,mid-size,sedan,white,6085
20153,pittsburgh,0.3899513754054414,jeep,excellent,6 cylinders,gas,0.482995205317668,automatic,4wd,mid-size,SUV,black,5965
20154,western maryland,-0.05317983187927637,ford,excellent,6 cylinders,gas,0.3300160261262077,manual,4wd,mid-size,pickup,blue,14618
20155,bellingham,0.20003800085484805,volkswagen,good,4 cylinders,gas,0.3302865762386276,manual,fwd,compact,sedan,blue,2997
20156,rhode island,0.5798647499560347,lexus,excellent,6 cylinders,gas,-1.2066917030371305,automatic,fwd,mid-size,SUV,black,25529
20157,"washington, DC",0.3899513754054414,ford,excellent,4 cylinders,gas,-1.0241887428278422,automatic,fwd,full-size,sedan,black,3379
20158,new haven,0.26334245903837916,ford,good,6 cylinders,gas,1.0379273046550554,automatic,rwd,mid-size,truck,silver,15965
20159,space coast,-0.5596154973475252,ram,like new,other,diesel,0.47207174452871214,manual,4wd,full-size,truck,white,62923
20160,"washington, DC",-0.1797887482463386,bmw,fair,6 cylinders,other,1.8610252935467004,automatic,4wd,full-size,sedan,black,6328
20161,north jersey,0.20003800085484805,volkswagen,excellent,4 cylinders,gas,0.3805243502386087,automatic,fwd,mid-size,sedan,black,8783
20162,central NJ,0.3899513754054414,chevrolet,excellent,4 cylinders,gas,-0.09555930071038707,automatic,fwd,compact,sedan,blue,16689
20163,louisville,0.3899513754054414,chevrolet,excellent,6 cylinders,gas,0.10062334955813534,automatic,4wd,full-size,SUV,black,8305
20164,atlanta,0.5165602917725036,bmw,excellent,6 cylinders,gas,-1.184996965897455,automatic,4wd,full-size,SUV,blue,17701
20165,columbus,-1.3192689955498986,toyota,excellent,4 cylinders,gas,1.038789683138394,automatic,fwd,full-size,hatchback,brown,2270
20166,boise,-1.2559645373663675,ford,excellent,8 cylinders,gas,0.049371012636579455,other,4wd,full-size,truck,black,38839
20167,"washington, DC",-0.05317983187927637,volkswagen,fair,4 cylinders,other,-0.025689734177932785,automatic,fwd,compact,coupe,blue,8251
20168,appleton-oshkosh-FDL,-0.05317983187927637,ford,excellent,8 cylinders,diesel,0.12869292372170604,manual,rwd,full-size,truck,black,19490
20169,clovis / portales,0.13673354267131696,ram,fair,6 cylinders,gas,0.6336408897895061,manual,4wd,full-size,pickup,green,8320
20170,mcallen / edinburg,-0.11648429006280749,ford,excellent,8 cylinders,gas,0.0598379201108266,automatic,rwd,full-size,truck,grey,30393
20171,san diego,-0.11648429006280749,ford,excellent,5 cylinders,gas,0.27636255695692463,automatic,fwd,mid-size,SUV,silver,14004
20172,wyoming,-1.1293556209993052,chevrolet,fair,6 cylinders,gas,-0.1959503018002179,manual,fwd,mid-size,sedan,green,2442
20173,norfolk / hampton roads,-1.2559645373663675,ford,good,8 cylinders,diesel,-1.7498041443381709,manual,rwd,full-size,truck,white,29523
20175,norfolk / hampton roads,0.5165602917725036,lexus,excellent,6 cylinders,gas,0.6722788277194814,automatic,fwd,full-size,SUV,silver,5807
20176,denver,0.07342908448778585,toyota,excellent,4 cylinders,gas,3.7787521279074716,automatic,4wd,full-size,sedan,green,1984
20177,cincinnati,-0.11648429006280749,chevrolet,good,8 cylinders,gas,-0.6148802415004975,manual,fwd,full-size,coupe,red,4215
20178,albany,0.3899513754054414,jeep,excellent,6 cylinders,gas,0.428935910979755,automatic,4wd,full-size,pickup,black,27700
20179,long island,-2.3321403264863965,ford,good,8 cylinders,gas,-0.7573248756896056,manual,rwd,full-size,truck,white,7263
20180,upper peninsula,-0.36970212279693193,bmw,excellent,6 cylinders,gas,-0.68791186247186,manual,4wd,full-size,truck,blue,26321
20181,laredo,-0.3063976646134008,ford,fair,6 cylinders,gas,0.3182640056179657,manual,rwd,mid-size,coupe,green,3278
20182,south coast,-1.066051162815774,ram,fair,6 cylinders,gas,-1.7848234745145293,automatic,rwd,full-size,truck,green,29114
20183,tucson,0.32664691722191025,chevrolet,like new,6 cylinders,gas,-1.5987695440797292,automatic,4wd,full-size,pickup,blue,23498
20184,columbus,-0.4963110391639941,ford,excellent,6 cylinders,gas,0.7970024295450823,automatic,fwd,full-size,pickup,silver,9042
20185,western slope,-0.05317983187927637,hyundai,excellent,6 cylinders,gas,1.8470074158469414,automatic,fwd,full-size,SUV,black,4457
20186,bend,0.010124626304254735,ford,excellent,6 cylinders,gas,-0.5770201351437295,automatic,rwd,mid-size,SUV,blue,6066
20187,cleveland,0.26334245903837916,buick,excellent,4 cylinders,gas,-0.039775249405796874,automatic,fwd,mid-size,SUV,black,19259
20188,phoenix,0.4532558335889725,kia,excellent,4 cylinders,gas,-0.15616252589245777,automatic,fwd,compact,sedan,silver,5944
20189,binghamton,-0.05317983187927637,ford,good,4 cylinders,gas,-1.0754918078954767,automatic,fwd,full-size,sedan,grey,2975
20190,"washington, DC",0.13673354267131696,honda,good,4 cylinders,gas,1.602447023601325,manual,fwd,mid-size,sedan,silver,5073
20191,seattle-tacoma,-0.9394422464487119,jeep,excellent,3 cylinders,gas,-0.08788244127047075,automatic,4wd,full-size,SUV,custom,31304
20192,richmond,0.20003800085484805,chevrolet,good,4 cylinders,gas,-0.6239943984126448,automatic,fwd,full-size,hatchback,white,6054
20193,pittsburgh,0.3899513754054414,toyota,excellent,4 cylinders,gas,0.23527275863314345,automatic,fwd,mid-size,other,black,21041
20194,new york city,0.32664691722191025,lexus,excellent,6 cylinders,gas,-0.011756403388304922,automatic,fwd,mid-size,SUV,black,24469
20195,jacksonville,0.4532558335889725,honda,excellent,4 cylinders,electric,-0.5793874486274041,automatic,fwd,mid-size,sedan,black,1840
20196,atlanta,0.3899513754054414,buick,good,4 cylinders,gas,-0.2589377498479895,automatic,fwd,mid-size,sedan,blue,8724
20197,rockford,-0.6862244137145874,honda,good,4 cylinders,gas,0.12855764866549607,automatic,fwd,mid-size,sedan,silver,6613
20198,philadelphia,-0.2430932064298697,chevrolet,fair,8 cylinders,gas,3.494725238012594,manual,rwd,full-size,coupe,green,2287
20199,los angeles,0.7064736663230969,bmw,like new,4 cylinders,gas,-0.6635116242079849,automatic,4wd,mid-size,SUV,black,21042
20200,fargo / moorhead,-1.1926600791828363,lexus,like new,6 cylinders,gas,-0.723793571131557,automatic,rwd,full-size,sedan,red,12136
20201,baltimore,0.4532558335889725,ford,excellent,8 cylinders,gas,-0.513153399230593,automatic,rwd,full-size,coupe,blue,25927
20202,muncie / anderson,0.7697781245066281,ford,like new,4 cylinders,gas,-0.650051756115092,automatic,4wd,full-size,SUV,black,36503
20203,"st louis, MO",0.20003800085484805,ford,good,6 cylinders,gas,0.7721456379664986,automatic,4wd,full-size,sedan,white,12446
20204,tallahassee,0.32664691722191025,honda,excellent,4 cylinders,gas,-0.6611274013422841,other,fwd,compact,sedan,silver,3978
20205,mcallen / edinburg,0.07342908448778585,ford,excellent,4 cylinders,gas,0.5018322568949076,automatic,fwd,full-size,sedan,red,8462
20206,evansville,-0.11648429006280749,nissan,excellent,4 cylinders,gas,1.3611163233227221,automatic,fwd,full-size,SUV,silver,2626
20207,milwaukee,-0.1797887482463386,ford,excellent,6 cylinders,gas,2.5763936095491236,manual,fwd,full-size,sedan,green,3397
20208,albany,-2.9651849083217074,chevrolet,like new,8 cylinders,diesel,-1.6714291586465142,automatic,rwd,full-size,truck,black,64198
20209,south florida,-0.433006580980463,toyota,excellent,6 cylinders,gas,1.245067234476586,automatic,4wd,full-size,sedan,blue,5694
20210,north jersey,-0.5596154973475252,bmw,good,6 cylinders,gas,1.7081644800294238,manual,4wd,mid-size,SUV,black,9162
20211,missoula,-0.5596154973475252,toyota,good,8 cylinders,gas,0.2696326229104782,manual,4wd,full-size,truck,silver,6077
20212,saginaw-midland-baycity,-1.3825734537334295,toyota,good,4 cylinders,gas,1.475457564584207,manual,fwd,mid-size,sedan,black,1595
20213,lansing,0.26334245903837916,ford,good,8 cylinders,gas,0.31709725825815466,automatic,rwd,full-size,SUV,green,15073
20214,albany,0.010124626304254735,honda,excellent,4 cylinders,gas,-0.9466592262374978,automatic,fwd,compact,sedan,blue,12846
20215,long island,-2.711967075587583,bmw,excellent,6 cylinders,gas,-0.8975712902153016,automatic,rwd,full-size,SUV,silver,8753
20216,eugene,-0.8761377882651807,nissan,excellent,4 cylinders,gas,0.2534841630754119,automatic,fwd,compact,sedan,green,8390
20217,boise,0.4532558335889725,toyota,excellent,6 cylinders,other,0.500834603355359,automatic,fwd,mid-size,SUV,black,6500
20218,rhode island,-0.8128333300816497,cadillac,excellent,6 cylinders,gas,-0.10190031897022984,manual,fwd,mid-size,SUV,green,6223
20219,duluth / superior,-0.2430932064298697,toyota,excellent,4 cylinders,gas,2.988018696214064,automatic,fwd,mid-size,SUV,grey,7086
20220,atlanta,-0.5596154973475252,gmc,fair,8 cylinders,gas,1.1522685459165403,automatic,fwd,full-size,truck,silver,2796
20221,fresno / madera,0.32664691722191025,mitsubishi,excellent,4 cylinders,gas,-0.8465218658780607,automatic,fwd,compact,sedan,black,12019
20222,poconos,-1.1926600791828363,ford,good,4 cylinders,gas,-0.3760690391438053,automatic,rwd,compact,coupe,green,5829
20223,sarasota-bradenton,-0.4963110391639941,chevrolet,excellent,8 cylinders,gas,-0.3916933081360579,manual,4wd,full-size,pickup,green,17112
20224,buffalo,0.13673354267131696,gmc,excellent,4 cylinders,gas,-1.3504383596422596,automatic,fwd,full-size,SUV,black,18791
20225,rhode island,0.26334245903837916,bmw,like new,6 cylinders,gas,-0.521895549738163,manual,4wd,mid-size,SUV,black,10582
20226,cincinnati,-0.4963110391639941,ford,excellent,8 cylinders,gas,0.9966176843649329,automatic,fwd,mid-size,sedan,silver,2865
20227,santa maria,0.3899513754054414,bmw,excellent,6 cylinders,gas,-0.4348798698310938,automatic,4wd,full-size,hatchback,blue,36453
20228,western slope,0.26334245903837916,lexus,excellent,8 cylinders,gas,0.7959878666235075,automatic,4wd,full-size,SUV,silver,22555
20229,wausau,-0.05317983187927637,ford,excellent,8 cylinders,gas,-0.18247352432529873,automatic,4wd,full-size,pickup,red,16291
20230,syracuse,0.3899513754054414,hyundai,excellent,4 cylinders,gas,-1.0357716695158217,automatic,fwd,compact,sedan,blue,8994
20231,new york city,0.32664691722191025,honda,good,4 cylinders,gas,-1.24247195540467,automatic,fwd,full-size,sedan,black,9064
20232,central NJ,0.010124626304254735,chevrolet,good,8 cylinders,gas,-1.5316223880535007,manual,rwd,full-size,truck,black,3828
20233,hawaii,0.4532558335889725,toyota,excellent,4 cylinders,gas,1.0032123433551694,automatic,fwd,compact,sedan,black,5415
20234,hattiesburg,-0.9394422464487119,chevrolet,good,8 cylinders,gas,-1.4378936834820113,automatic,fwd,full-size,truck,brown,6619
20236,maine,0.26334245903837916,hyundai,excellent,4 cylinders,gas,-0.06277200896149335,automatic,fwd,compact,sedan,grey,5244
20237,madison,0.3899513754054414,bmw,excellent,6 cylinders,gas,1.8471765096672037,automatic,fwd,mid-size,SUV,blue,2222
20238,fargo / moorhead,-0.3063976646134008,chevrolet,excellent,8 cylinders,gas,0.2067635405368903,automatic,fwd,full-size,sedan,black,17731
20239,roanoke,0.6431692081395658,chevrolet,good,8 cylinders,gas,-1.5546529663732496,automatic,rwd,full-size,truck,black,30519
20240,"washington, DC",-1.6990957446510853,honda,good,6 cylinders,gas,0.10459705433430348,manual,fwd,full-size,sedan,blue,3243
20241,salem,0.010124626304254735,toyota,excellent,4 cylinders,gas,1.9317234197984408,manual,4wd,mid-size,sedan,black,9404
20242,cedar rapids,0.6431692081395658,ford,good,8 cylinders,other,-1.9412690770213703,manual,rwd,full-size,truck,white,20779
20243,waterloo / cedar falls,-0.05317983187927637,dodge,excellent,4 cylinders,gas,1.7475802495326065,automatic,fwd,mid-size,SUV,blue,12252
20244,norfolk / hampton roads,-0.6862244137145874,chevrolet,excellent,6 cylinders,gas,-1.2041214769691408,automatic,rwd,full-size,pickup,blue,20046
20245,bakersfield,0.07342908448778585,gmc,excellent,6 cylinders,gas,-1.0962227102596562,manual,rwd,full-size,van,black,21194
20246,chico,-0.3063976646134008,ford,excellent,6 cylinders,gas,0.8017539658944578,automatic,rwd,mid-size,pickup,brown,5394
20247,fredericksburg,0.20003800085484805,jeep,excellent,6 cylinders,gas,0.6478954988376326,automatic,4wd,full-size,SUV,silver,4493
20248,pittsburgh,0.4532558335889725,bmw,excellent,4 cylinders,gas,-0.18029221404391282,automatic,fwd,mid-size,convertible,blue,27691
20249,salem,0.32664691722191025,jeep,like new,6 cylinders,gas,1.4529849958713241,automatic,4wd,full-size,truck,black,29623
20250,memphis,0.32664691722191025,jeep,excellent,6 cylinders,gas,-0.7048550632621599,automatic,fwd,mid-size,SUV,blue,17022
20251,fredericksburg,0.6431692081395658,ram,excellent,6 cylinders,diesel,-1.5160488472073268,manual,4wd,full-size,pickup,black,15115
20252,redding,0.3899513754054414,nissan,good,4 cylinders,gas,-0.604328787116119,automatic,fwd,mid-size,SUV,silver,8173
20253,denver,-0.6229199555310564,ford,good,6 cylinders,other,1.2439173964988013,automatic,rwd,mid-size,sedan,red,4731
